# Repository menu-input inventory, including worktree aggregate menus and plain gamble INI resources.
# repository<TAB>path<TAB>section<TAB>kind<TAB>component-type-or-submenu-name<TAB>control-name-or-submenu-file
assets	jxqy2/ini/ui/magic/magic.menu.ini	component3	control	Scrollbar	scrollbar
assets	jxqy2/ini/ui/magic/magic.menu.ini	component4	control	Item	item1
assets	jxqy2/ini/ui/magic/magic.menu.ini	component5	control	Item	item2
assets	jxqy2/ini/ui/magic/magic.menu.ini	component6	control	Item	item3
assets	jxqy2/ini/ui/magic/magic.menu.ini	component7	control	Item	item4
assets	jxqy2/ini/ui/magic/magic.menu.ini	component8	control	Item	item5
assets	jxqy2/ini/ui/magic/magic.menu.ini	component9	control	Item	item6
assets	jxqy2/ini/ui/mapthumbnail/mapthumbnail.menu.ini	component2	control	ImageContainer	thumbnailContainer
assets	jxqy2/ini/ui/mapthumbnail/mapthumbnail.menu.ini	component3	control	Button	closeButton
assets	jxqy2/ini/ui/memo/memo.menu.ini	component3	control	Scrollbar	scrollbar
assets	jxqy2/ini/ui/memo/memo.menu.ini	component4	control	MemoText	memoText
assets	jxqy2/ini/ui/option/option.menu.ini	component1	control	Button	rtnBtn
assets	jxqy2/ini/ui/option/option.menu.ini	component10	control	CheckBox	dyLoad
assets	jxqy2/ini/ui/option/option.menu.ini	component2	control	Scrollbar	music
assets	jxqy2/ini/ui/option/option.menu.ini	component3	control	Scrollbar	sound
assets	jxqy2/ini/ui/option/option.menu.ini	component4	control	Scrollbar	speed
assets	jxqy2/ini/ui/option/option.menu.ini	component5	control	CheckBox	musicCB
assets	jxqy2/ini/ui/option/option.menu.ini	component6	control	CheckBox	soundCB
assets	jxqy2/ini/ui/option/option.menu.ini	component7	control	CheckBox	speedCB
assets	jxqy2/ini/ui/option/option.menu.ini	component8	control	CheckBox	playerAlpha
assets	jxqy2/ini/ui/option/option.menu.ini	component9	control	CheckBox	shadow
assets	jxqy2/ini/ui/saveload/saveload.menu.ini	component1	control	Button	saveBtn
assets	jxqy2/ini/ui/saveload/saveload.menu.ini	component2	control	Button	loadBtn
assets	jxqy2/ini/ui/saveload/saveload.menu.ini	component3	control	Button	exitBtn
assets	jxqy2/ini/ui/saveload/saveload.menu.ini	component5	control	ListBox	listBox
assets	jxqy2/ini/ui/system/system.menu.ini	component2	control	Button	returnBtn
assets	jxqy2/ini/ui/system/system.menu.ini	component3	control	Button	saveloadBtn
assets	jxqy2/ini/ui/system/system.menu.ini	component4	control	Button	optionBtn
assets	jxqy2/ini/ui/system/system.menu.ini	component5	control	Button	quitBtn
assets	jxqy2/ini/ui/title/title.menu.ini	component1	control	Button	initBtn
assets	jxqy2/ini/ui/title/title.menu.ini	component2	control	Button	exitBtn
assets	jxqy2/ini/ui/title/title.menu.ini	component3	control	Button	loadBtn
assets	jxqy2/ini/ui/title/title.menu.ini	component4	control	Button	teamBtn
assets	jxqy2/ini/ui/xiulian/xiulian.menu.ini	component7	control	Item	magic
